N̼mero de Pedido,Cliente,Fecha del Pedido,Monto Total,Estado del Pedido,Ejecutivo Responsable,Producto Comprado
Pedido-4164,Cliente 106,2024-08-13,3009.78,Entregado,Empleado 46,Producto 181
Pedido-819,Cliente 1774,2024-11-07,3195.69,Pendiente,Empleado 34,Producto 80
Pedido-518,Cliente 565,2024-03-12,3392.24,Pendiente,Empleado 37,Producto 9
Pedido-1275,Cliente 1293,2025-01-27,3334.04,Entregado,Empleado 1,Producto 144
Pedido-1012,Cliente 1855,2024-10-24,2393.48,Entregado,Empleado 42,Producto 93
Pedido-2445,Cliente 1900,2024-08-09,1187.00,Procesado,Empleado 35,Producto 33
Pedido-3427,Cliente 289,2024-06-04,1790.84,Cancelado,Empleado 23,Producto 65
Pedido-2107,Cliente 368,2024-11-05,4875.33,Procesado,Empleado 4,Producto 145
Pedido-1784,Cliente 1009,2024-06-27,325.95,Enviado,Empleado 19,Producto 226
Pedido-1481,Cliente 1826,2025-01-27,619.35,Enviado,Empleado 44,Producto 101
Pedido-3143,Cliente 1961,2024-06-06,3517.55,Enviado,Empleado 56,Producto 240
Pedido-321,Cliente 94,2024-05-08,1976.44,Pendiente,Empleado 32,Producto 124
Pedido-1111,Cliente 858,2024-10-01,1199.18,Procesado,Empleado 50,Producto 255
Pedido-1351,Cliente 262,2024-03-18,1895.06,Cancelado,Empleado 79,Producto 251
Pedido-752,Cliente 1375,2024-07-28,2532.01,Pendiente,Empleado 77,Producto 274
Pedido-1672,Cliente 1540,2024-07-28,2178.51,Enviado,Empleado 71,Producto 276
Pedido-3942,Cliente 689,2024-12-11,492.46,Enviado,Empleado 56,Producto 254
Pedido-3590,Cliente 155,2024-11-05,3926.91,Entregado,Empleado 78,Producto 56
Pedido-3646,Cliente 147,2024-10-29,3712.75,Pendiente,Empleado 71,Producto 223
Pedido-3557,Cliente 785,2024-08-20,4114.51,Procesado,Empleado 4,Producto 58
Pedido-3036,Cliente 1918,2025-01-17,3392.27,Entregado,Empleado 99,Producto 3
Pedido-3304,Cliente 358,2024-05-06,518.97,Cancelado,Empleado 69,Producto 234
Pedido-1528,Cliente 1642,2025-02-06,1890.15,Cancelado,Empleado 20,Producto 57
Pedido-32,Cliente 1289,2024-09-08,293.28,Procesado,Empleado 32,Producto 144
Pedido-2424,Cliente 562,2024-08-09,1084.45,Enviado,Empleado 44,Producto 205
Pedido-652,Cliente 539,2024-03-14,4130.27,Procesado,Empleado 18,Producto 30
Pedido-2671,Cliente 460,2025-02-12,4171.82,Enviado,Empleado 77,Producto 34
Pedido-4392,Cliente 511,2025-02-08,1927.70,Enviado,Empleado 11,Producto 181
Pedido-4034,Cliente 402,2024-12-08,2409.86,Pendiente,Empleado 77,Producto 91
Pedido-4585,Cliente 225,2024-06-10,3391.80,Cancelado,Empleado 13,Producto 65
Pedido-2223,Cliente 3,2024-04-29,3827.92,Enviado,Empleado 86,Producto 100
Pedido-1225,Cliente 585,2024-10-08,3161.23,Pendiente,Empleado 32,Producto 44
Pedido-1416,Cliente 1459,2024-05-07,4431.96,Enviado,Empleado 56,Producto 114
Pedido-2232,Cliente 1338,2024-10-22,340.17,Entregado,Empleado 35,Producto 131
Pedido-3014,Cliente 491,2024-03-08,4384.10,Enviado,Empleado 41,Producto 2
Pedido-991,Cliente 1789,2024-07-01,3189.10,Entregado,Empleado 94,Producto 160
Pedido-2550,Cliente 370,2024-08-18,2556.02,Entregado,Empleado 70,Producto 273
Pedido-465,Cliente 1645,2025-01-20,443.56,Cancelado,Empleado 14,Producto 254
Pedido-2514,Cliente 61,2024-10-08,953.60,Entregado,Empleado 80,Producto 49
Pedido-4509,Cliente 1099,2024-11-21,1215.81,Cancelado,Empleado 23,Producto 185
Pedido-4494,Cliente 261,2024-03-15,1853.27,Pendiente,Empleado 41,Producto 192
Pedido-4018,Cliente 2000,2024-04-27,918.39,Procesado,Empleado 90,Producto 26
Pedido-3243,Cliente 1026,2024-05-09,2167.29,Enviado,Empleado 43,Producto 95
Pedido-2573,Cliente 438,2024-11-01,663.85,Entregado,Empleado 80,Producto 244
Pedido-3977,Cliente 73,2024-08-03,4176.65,Entregado,Empleado 70,Producto 100
Pedido-4587,Cliente 1198,2024-05-18,3849.48,Pendiente,Empleado 26,Producto 120
Pedido-4136,Cliente 1744,2024-07-11,4566.77,Cancelado,Empleado 11,Producto 22
Pedido-1271,Cliente 1118,2024-11-11,4399.21,Pendiente,Empleado 91,Producto 265
Pedido-2826,Cliente 1006,2024-11-18,3108.28,Cancelado,Empleado 96,Producto 183
Pedido-4012,Cliente 468,2025-02-12,2985.34,Cancelado,Empleado 79,Producto 85
Pedido-3347,Cliente 1165,2024-05-08,2933.41,Procesado,Empleado 71,Producto 3
Pedido-4045,Cliente 1978,2024-08-19,3462.17,Pendiente,Empleado 8,Producto 55
Pedido-2368,Cliente 1942,2024-10-16,3020.29,Enviado,Empleado 1,Producto 181
Pedido-4127,Cliente 1625,2024-10-15,2498.85,Enviado,Empleado 18,Producto 147
Pedido-2364,Cliente 1182,2024-04-25,2649.33,Enviado,Empleado 90,Producto 223
Pedido-2245,Cliente 474,2024-07-04,374.00,Pendiente,Empleado 91,Producto 246
Pedido-4026,Cliente 242,2024-06-09,864.52,Pendiente,Empleado 31,Producto 200
Pedido-1737,Cliente 1543,2024-05-09,3577.00,Enviado,Empleado 28,Producto 234
Pedido-2525,Cliente 1265,2024-03-29,829.65,Procesado,Empleado 32,Producto 131
Pedido-91,Cliente 1218,2024-05-31,1191.82,Procesado,Empleado 78,Producto 37
Pedido-2970,Cliente 538,2025-01-12,1676.69,Pendiente,Empleado 1,Producto 281
Pedido-629,Cliente 1089,2025-02-09,4340.25,Pendiente,Empleado 37,Producto 87
Pedido-3121,Cliente 731,2024-04-19,4580.16,Entregado,Empleado 91,Producto 18
Pedido-1830,Cliente 239,2024-04-03,3921.22,Enviado,Empleado 50,Producto 2
Pedido-237,Cliente 1006,2025-01-31,2083.74,Procesado,Empleado 63,Producto 119
Pedido-2728,Cliente 1906,2024-07-16,2036.54,Procesado,Empleado 6,Producto 131
Pedido-3707,Cliente 1832,2024-06-29,4552.51,Pendiente,Empleado 56,Producto 185
Pedido-4562,Cliente 1598,2024-10-05,2485.52,Entregado,Empleado 31,Producto 61
Pedido-254,Cliente 674,2024-11-16,1049.59,Pendiente,Empleado 97,Producto 63
Pedido-2928,Cliente 1198,2024-12-11,1136.79,Entregado,Empleado 26,Producto 34
Pedido-1066,Cliente 1146,2024-04-30,2150.75,Entregado,Empleado 23,Producto 247
Pedido-4969,Cliente 287,2024-04-29,2309.85,Pendiente,Empleado 94,Producto 174
Pedido-1710,Cliente 147,2025-01-06,1986.18,Pendiente,Empleado 100,Producto 105
Pedido-3924,Cliente 1439,2024-09-12,3258.12,Pendiente,Empleado 42,Producto 296
Pedido-2516,Cliente 835,2024-04-23,188.71,Procesado,Empleado 1,Producto 117
Pedido-4445,Cliente 1345,2024-11-19,2288.42,Entregado,Empleado 32,Producto 270
Pedido-2770,Cliente 1123,2024-03-02,2936.60,Enviado,Empleado 16,Producto 151
Pedido-2691,Cliente 1822,2024-11-24,2545.55,Entregado,Empleado 43,Producto 162
Pedido-4907,Cliente 1005,2024-06-27,1710.12,Entregado,Empleado 69,Producto 169
Pedido-3711,Cliente 517,2024-03-20,2875.81,Entregado,Empleado 6,Producto 162
Pedido-4582,Cliente 441,2024-07-20,1597.28,Procesado,Empleado 49,Producto 276
Pedido-4452,Cliente 1191,2024-11-22,1794.31,Entregado,Empleado 71,Producto 222
Pedido-4995,Cliente 1295,2024-05-23,3325.85,Enviado,Empleado 18,Producto 195
Pedido-1532,Cliente 1046,2024-08-17,2954.45,Cancelado,Empleado 12,Producto 187
Pedido-171,Cliente 560,2024-08-13,1653.72,Cancelado,Empleado 17,Producto 31
Pedido-1069,Cliente 136,2025-02-06,254.09,Procesado,Empleado 7,Producto 100
Pedido-3480,Cliente 725,2024-09-08,624.73,Procesado,Empleado 65,Producto 284
Pedido-3345,Cliente 782,2024-12-15,4245.06,Entregado,Empleado 73,Producto 188
Pedido-4826,Cliente 199,2024-10-17,486.74,Enviado,Empleado 94,Producto 194
Pedido-1023,Cliente 172,2024-05-21,811.91,Procesado,Empleado 12,Producto 172
Pedido-3607,Cliente 989,2024-12-01,802.35,Entregado,Empleado 66,Producto 106
Pedido-3539,Cliente 678,2025-01-26,1529.75,Pendiente,Empleado 47,Producto 84
Pedido-1087,Cliente 130,2024-11-26,2697.19,Pendiente,Empleado 68,Producto 231
Pedido-2628,Cliente 1334,2024-05-10,3915.59,Entregado,Empleado 90,Producto 267
Pedido-3574,Cliente 72,2024-05-08,4637.37,Enviado,Empleado 56,Producto 231
Pedido-2385,Cliente 1371,2024-05-29,2100.74,Pendiente,Empleado 13,Producto 45
Pedido-2552,Cliente 860,2024-05-14,1041.83,Cancelado,Empleado 84,Producto 237
Pedido-3029,Cliente 1211,2024-05-25,286.53,Cancelado,Empleado 84,Producto 79
Pedido-4980,Cliente 622,2024-09-09,3161.14,Cancelado,Empleado 37,Producto 140
Pedido-2483,Cliente 1499,2024-04-20,1384.35,Procesado,Empleado 47,Producto 190
Pedido-4094,Cliente 1170,2024-09-10,3137.67,Cancelado,Empleado 78,Producto 142
Pedido-4863,Cliente 1160,2024-03-27,3227.92,Cancelado,Empleado 100,Producto 218
Pedido-4066,Cliente 400,2024-10-15,4312.48,Enviado,Empleado 9,Producto 94
Pedido-3438,Cliente 60,2024-12-14,2019.78,Cancelado,Empleado 6,Producto 261
Pedido-707,Cliente 1135,2024-06-30,2843.67,Cancelado,Empleado 27,Producto 183
Pedido-3058,Cliente 1382,2025-02-18,3354.96,Pendiente,Empleado 37,Producto 261
Pedido-878,Cliente 1736,2024-11-18,1733.43,Enviado,Empleado 98,Producto 150
Pedido-1612,Cliente 1256,2024-06-01,4131.73,Procesado,Empleado 19,Producto 196
Pedido-2519,Cliente 438,2025-01-02,3063.55,Pendiente,Empleado 94,Producto 85
Pedido-2976,Cliente 957,2024-04-08,4710.50,Cancelado,Empleado 11,Producto 121
Pedido-3652,Cliente 1499,2025-02-07,3809.14,Enviado,Empleado 80,Producto 242
Pedido-3277,Cliente 1939,2024-10-02,3402.64,Procesado,Empleado 29,Producto 80
Pedido-1591,Cliente 998,2024-07-07,4265.54,Procesado,Empleado 18,Producto 246
Pedido-1719,Cliente 1347,2024-11-18,1750.09,Enviado,Empleado 29,Producto 115
Pedido-4607,Cliente 844,2024-12-01,1111.61,Procesado,Empleado 65,Producto 92
Pedido-3526,Cliente 1624,2024-11-19,2953.52,Cancelado,Empleado 17,Producto 72
Pedido-3780,Cliente 1824,2024-10-22,2979.75,Entregado,Empleado 48,Producto 11
Pedido-344,Cliente 454,2024-06-01,4402.08,Cancelado,Empleado 11,Producto 153
Pedido-4011,Cliente 757,2025-01-06,325.71,Cancelado,Empleado 71,Producto 190
Pedido-3428,Cliente 353,2024-06-11,4525.04,Procesado,Empleado 44,Producto 90
Pedido-1489,Cliente 670,2024-11-12,3366.69,Pendiente,Empleado 26,Producto 211
Pedido-1742,Cliente 1107,2024-04-09,3051.81,Enviado,Empleado 86,Producto 234
Pedido-3251,Cliente 880,2024-10-05,2626.09,Enviado,Empleado 9,Producto 154
Pedido-2666,Cliente 1656,2024-04-27,973.72,Procesado,Empleado 62,Producto 5
Pedido-3149,Cliente 1653,2025-02-17,2776.58,Procesado,Empleado 8,Producto 175
Pedido-1509,Cliente 427,2024-09-02,3137.17,Enviado,Empleado 42,Producto 67
Pedido-4426,Cliente 1949,2024-05-08,1610.85,Entregado,Empleado 71,Producto 107
Pedido-1974,Cliente 62,2024-05-01,4231.51,Enviado,Empleado 79,Producto 286
Pedido-1928,Cliente 15,2024-12-25,1075.13,Cancelado,Empleado 86,Producto 141
Pedido-4664,Cliente 1528,2024-10-18,3354.00,Entregado,Empleado 41,Producto 101
Pedido-2744,Cliente 593,2024-07-29,1618.29,Enviado,Empleado 5,Producto 236
Pedido-4583,Cliente 1405,2024-09-15,632.99,Entregado,Empleado 73,Producto 218
Pedido-3032,Cliente 572,2024-06-29,4589.21,Pendiente,Empleado 57,Producto 114
Pedido-386,Cliente 758,2024-05-07,3958.92,Pendiente,Empleado 89,Producto 186
Pedido-1568,Cliente 1488,2024-08-02,3642.38,Enviado,Empleado 34,Producto 27
Pedido-2915,Cliente 1540,2024-09-10,1721.87,Entregado,Empleado 47,Producto 297
Pedido-53,Cliente 284,2024-07-29,3187.52,Entregado,Empleado 97,Producto 300
Pedido-4843,Cliente 1915,2024-07-19,4137.82,Cancelado,Empleado 10,Producto 79
Pedido-2959,Cliente 834,2024-05-05,395.86,Enviado,Empleado 41,Producto 6
Pedido-2126,Cliente 402,2024-08-19,444.36,Entregado,Empleado 94,Producto 261
Pedido-2220,Cliente 169,2024-11-30,106.52,Enviado,Empleado 46,Producto 251
Pedido-2978,Cliente 152,2024-03-30,2707.75,Entregado,Empleado 29,Producto 144
Pedido-2570,Cliente 346,2024-05-21,4356.26,Pendiente,Empleado 70,Producto 253
Pedido-3517,Cliente 1748,2024-07-24,4566.47,Procesado,Empleado 51,Producto 156
Pedido-88,Cliente 1103,2024-03-14,1707.85,Entregado,Empleado 78,Producto 178
Pedido-3808,Cliente 736,2025-01-14,3818.75,Enviado,Empleado 32,Producto 12
Pedido-3364,Cliente 460,2025-02-15,2053.06,Procesado,Empleado 45,Producto 273
Pedido-2792,Cliente 681,2024-06-07,4455.01,Enviado,Empleado 31,Producto 4
Pedido-2323,Cliente 1809,2024-10-29,2709.56,Procesado,Empleado 4,Producto 92
Pedido-1314,Cliente 428,2024-09-26,3239.34,Pendiente,Empleado 28,Producto 283
Pedido-3734,Cliente 935,2024-12-29,1248.28,Entregado,Empleado 28,Producto 53
Pedido-4061,Cliente 659,2025-01-30,4309.34,Procesado,Empleado 32,Producto 97
Pedido-2499,Cliente 204,2024-12-07,2298.81,Enviado,Empleado 65,Producto 167
Pedido-2917,Cliente 197,2025-01-17,2983.28,Cancelado,Empleado 14,Producto 105
Pedido-1053,Cliente 1102,2024-10-06,4187.05,Pendiente,Empleado 23,Producto 174
Pedido-542,Cliente 944,2024-04-28,4024.16,Cancelado,Empleado 31,Producto 214
Pedido-1182,Cliente 400,2024-05-21,1149.30,Procesado,Empleado 34,Producto 46
Pedido-1114,Cliente 1519,2024-05-18,523.49,Cancelado,Empleado 90,Producto 285
Pedido-3050,Cliente 243,2024-07-19,4157.91,Cancelado,Empleado 41,Producto 106
Pedido-1543,Cliente 1187,2024-07-29,106.63,Procesado,Empleado 49,Producto 86
Pedido-3551,Cliente 200,2024-08-17,4850.06,Procesado,Empleado 28,Producto 230
Pedido-4926,Cliente 713,2024-07-06,2723.69,Enviado,Empleado 17,Producto 297
Pedido-129,Cliente 892,2024-07-06,956.09,Entregado,Empleado 68,Producto 77
Pedido-1356,Cliente 333,2024-10-30,3206.42,Cancelado,Empleado 18,Producto 179
Pedido-3018,Cliente 340,2024-06-12,2971.69,Enviado,Empleado 12,Producto 254
Pedido-1272,Cliente 1069,2024-07-07,1987.33,Enviado,Empleado 10,Producto 188
Pedido-4336,Cliente 1300,2024-12-01,2030.40,Enviado,Empleado 55,Producto 186
Pedido-2023,Cliente 452,2024-03-25,3143.69,Enviado,Empleado 31,Producto 150
Pedido-4276,Cliente 1267,2024-03-25,3991.10,Procesado,Empleado 28,Producto 65
Pedido-1927,Cliente 1296,2024-11-21,4500.20,Procesado,Empleado 1,Producto 4
Pedido-4403,Cliente 553,2024-05-03,2546.93,Cancelado,Empleado 67,Producto 132
Pedido-4815,Cliente 1207,2025-01-29,1361.57,Enviado,Empleado 20,Producto 89
Pedido-4192,Cliente 1356,2024-05-11,2871.30,Entregado,Empleado 23,Producto 287
Pedido-2636,Cliente 1885,2024-08-10,839.87,Pendiente,Empleado 47,Producto 211
Pedido-3561,Cliente 262,2024-08-12,3563.28,Enviado,Empleado 10,Producto 30
Pedido-1520,Cliente 615,2024-12-15,1298.23,Pendiente,Empleado 4,Producto 27
Pedido-2176,Cliente 306,2024-02-29,2542.70,Pendiente,Empleado 80,Producto 295
Pedido-1594,Cliente 1497,2024-04-23,1168.04,Cancelado,Empleado 37,Producto 10
Pedido-3495,Cliente 42,2024-10-08,4620.68,Cancelado,Empleado 100,Producto 3
Pedido-2642,Cliente 485,2024-03-09,167.31,Entregado,Empleado 81,Producto 176
Pedido-1096,Cliente 395,2025-02-05,3868.23,Procesado,Empleado 45,Producto 71
Pedido-184,Cliente 814,2024-06-06,3402.68,Procesado,Empleado 45,Producto 21
Pedido-4436,Cliente 1936,2024-07-19,2784.83,Procesado,Empleado 66,Producto 72
Pedido-1958,Cliente 224,2024-09-01,2860.91,Cancelado,Empleado 5,Producto 193
Pedido-4591,Cliente 1335,2024-07-21,4900.74,Entregado,Empleado 5,Producto 20
Pedido-348,Cliente 438,2024-07-31,696.68,Cancelado,Empleado 43,Producto 112
Pedido-1657,Cliente 613,2025-01-20,2838.29,Cancelado,Empleado 59,Producto 70
Pedido-743,Cliente 893,2024-07-14,3698.30,Cancelado,Empleado 48,Producto 42
Pedido-16,Cliente 997,2024-04-03,2621.00,Cancelado,Empleado 99,Producto 147
Pedido-2029,Cliente 995,2024-12-05,3353.10,Enviado,Empleado 80,Producto 8
Pedido-2940,Cliente 1762,2024-07-25,4249.79,Entregado,Empleado 54,Producto 300
Pedido-3837,Cliente 624,2024-11-14,2179.38,Enviado,Empleado 13,Producto 244
Pedido-1937,Cliente 1240,2024-08-23,2566.89,Procesado,Empleado 51,Producto 215
Pedido-998,Cliente 675,2024-11-16,1553.44,Entregado,Empleado 14,Producto 185
Pedido-427,Cliente 386,2024-06-30,4943.18,Enviado,Empleado 66,Producto 67
Pedido-381,Cliente 1419,2024-12-07,525.36,Pendiente,Empleado 65,Producto 90
Pedido-972,Cliente 200,2024-12-11,1228.56,Pendiente,Empleado 91,Producto 3
Pedido-1044,Cliente 1009,2024-06-13,2636.77,Pendiente,Empleado 73,Producto 99
Pedido-2589,Cliente 437,2024-04-17,2862.52,Entregado,Empleado 42,Producto 76
Pedido-3108,Cliente 1505,2024-06-24,4876.02,Procesado,Empleado 7,Producto 215
Pedido-2377,Cliente 1012,2024-12-29,4240.71,Procesado,Empleado 67,Producto 197
Pedido-4358,Cliente 695,2024-12-04,2482.91,Pendiente,Empleado 26,Producto 2
Pedido-2747,Cliente 1777,2024-05-02,3123.87,Pendiente,Empleado 54,Producto 130
Pedido-3144,Cliente 333,2025-02-12,3602.55,Pendiente,Empleado 51,Producto 131
Pedido-4095,Cliente 1744,2024-03-18,1823.87,Pendiente,Empleado 10,Producto 143
Pedido-3810,Cliente 1674,2024-06-07,4681.02,Cancelado,Empleado 26,Producto 71
Pedido-3891,Cliente 971,2024-07-28,2636.19,Cancelado,Empleado 73,Producto 133
Pedido-737,Cliente 1989,2025-01-05,1720.38,Procesado,Empleado 9,Producto 167
Pedido-957,Cliente 794,2024-10-26,1738.96,Pendiente,Empleado 73,Producto 111
Pedido-2950,Cliente 1342,2024-04-12,4056.38,Cancelado,Empleado 35,Producto 226
Pedido-2566,Cliente 1474,2024-04-02,1812.15,Entregado,Empleado 27,Producto 261
Pedido-1772,Cliente 1653,2024-07-08,2043.63,Cancelado,Empleado 94,Producto 78
Pedido-4266,Cliente 1937,2024-10-30,4045.39,Enviado,Empleado 69,Producto 15
Pedido-2427,Cliente 575,2024-09-07,1684.33,Enviado,Empleado 48,Producto 135
Pedido-196,Cliente 1986,2024-03-04,2278.60,Entregado,Empleado 7,Producto 163
Pedido-4890,Cliente 540,2025-01-18,1049.40,Enviado,Empleado 84,Producto 64
Pedido-1662,Cliente 458,2024-09-03,4744.08,Pendiente,Empleado 10,Producto 180
Pedido-2769,Cliente 395,2024-10-27,2480.36,Enviado,Empleado 91,Producto 243
Pedido-117,Cliente 1605,2025-02-16,1432.42,Procesado,Empleado 28,Producto 175
Pedido-3498,Cliente 1484,2024-06-27,612.21,Cancelado,Empleado 55,Producto 210
Pedido-3092,Cliente 670,2024-11-24,1837.38,Pendiente,Empleado 54,Producto 37
Pedido-2904,Cliente 1229,2025-01-11,1281.31,Entregado,Empleado 99,Producto 23
Pedido-265,Cliente 3,2024-07-06,705.05,Cancelado,Empleado 100,Producto 93
Pedido-4690,Cliente 428,2024-10-26,875.31,Enviado,Empleado 17,Producto 186
Pedido-2109,Cliente 1763,2025-01-06,4423.88,Cancelado,Empleado 82,Producto 250
Pedido-3994,Cliente 1353,2024-03-23,1514.26,Cancelado,Empleado 96,Producto 98
Pedido-3226,Cliente 1497,2024-11-27,733.72,Cancelado,Empleado 49,Producto 283
Pedido-2148,Cliente 503,2024-05-11,1784.75,Entregado,Empleado 43,Producto 169
Pedido-1268,Cliente 364,2024-10-05,2539.00,Pendiente,Empleado 77,Producto 236
Pedido-4057,Cliente 692,2024-12-20,2891.90,Cancelado,Empleado 8,Producto 78
Pedido-34,Cliente 868,2024-06-20,4817.84,Entregado,Empleado 25,Producto 230
Pedido-4580,Cliente 1635,2024-12-13,2717.94,Procesado,Empleado 65,Producto 175
Pedido-646,Cliente 1377,2025-02-20,251.57,Enviado,Empleado 46,Producto 159
Pedido-926,Cliente 853,2024-04-15,452.59,Entregado,Empleado 13,Producto 108
Pedido-3806,Cliente 1754,2024-04-24,257.93,Enviado,Empleado 11,Producto 56
Pedido-1444,Cliente 179,2024-03-06,246.84,Procesado,Empleado 17,Producto 214
Pedido-63,Cliente 748,2025-02-03,3175.22,Cancelado,Empleado 98,Producto 23
Pedido-1545,Cliente 1531,2024-05-02,4347.81,Procesado,Empleado 40,Producto 167
Pedido-2045,Cliente 1344,2024-06-07,254.34,Pendiente,Empleado 44,Producto 252
Pedido-4841,Cliente 1639,2024-09-27,2827.79,Procesado,Empleado 70,Producto 191
Pedido-497,Cliente 164,2024-09-14,2408.75,Procesado,Empleado 39,Producto 242
Pedido-3309,Cliente 1781,2024-06-26,3063.44,Enviado,Empleado 81,Producto 124
Pedido-736,Cliente 416,2024-07-25,816.34,Entregado,Empleado 10,Producto 266
Pedido-1205,Cliente 926,2024-06-19,3243.64,Procesado,Empleado 32,Producto 264
Pedido-2322,Cliente 1788,2024-07-18,1916.61,Procesado,Empleado 27,Producto 21
Pedido-3406,Cliente 778,2024-10-12,3212.65,Enviado,Empleado 70,Producto 97
Pedido-761,Cliente 96,2024-12-08,4074.43,Enviado,Empleado 81,Producto 224
Pedido-343,Cliente 43,2025-01-14,4318.60,Cancelado,Empleado 66,Producto 90
Pedido-3422,Cliente 67,2024-07-20,2381.98,Entregado,Empleado 66,Producto 41
Pedido-2369,Cliente 700,2024-09-03,2956.87,Enviado,Empleado 17,Producto 130
Pedido-3980,Cliente 812,2024-06-23,3330.70,Cancelado,Empleado 55,Producto 163
Pedido-2069,Cliente 1183,2024-10-22,1988.05,Entregado,Empleado 86,Producto 86
Pedido-2282,Cliente 992,2024-08-27,772.18,Entregado,Empleado 97,Producto 158
Pedido-361,Cliente 256,2024-04-13,3574.74,Cancelado,Empleado 5,Producto 25
Pedido-3053,Cliente 233,2024-10-02,619.83,Entregado,Empleado 50,Producto 177
Pedido-2958,Cliente 147,2024-12-05,1150.89,Procesado,Empleado 99,Producto 38
Pedido-4288,Cliente 102,2024-04-20,3396.47,Pendiente,Empleado 86,Producto 288
Pedido-4273,Cliente 335,2024-08-25,4593.91,Procesado,Empleado 63,Producto 235
Pedido-4005,Cliente 1006,2024-08-12,3573.70,Procesado,Empleado 17,Producto 184
Pedido-3436,Cliente 289,2025-01-07,1159.57,Entregado,Empleado 70,Producto 35
Pedido-4716,Cliente 1186,2024-06-24,1186.52,Procesado,Empleado 12,Producto 155
Pedido-2995,Cliente 1318,2024-08-02,3850.42,Procesado,Empleado 66,Producto 156
Pedido-4698,Cliente 796,2024-06-15,4674.58,Entregado,Empleado 78,Producto 153
Pedido-3308,Cliente 1876,2024-04-24,3746.12,Entregado,Empleado 62,Producto 117
Pedido-3893,Cliente 1052,2024-06-19,965.65,Entregado,Empleado 31,Producto 77
Pedido-4486,Cliente 1120,2024-11-25,4203.49,Enviado,Empleado 55,Producto 249
Pedido-2022,Cliente 286,2024-08-04,3632.35,Enviado,Empleado 80,Producto 35
Pedido-4488,Cliente 809,2024-08-11,676.57,Pendiente,Empleado 66,Producto 166
Pedido-770,Cliente 1876,2025-01-02,1560.49,Cancelado,Empleado 54,Producto 253
Pedido-3964,Cliente 593,2024-07-12,3267.39,Cancelado,Empleado 46,Producto 69
Pedido-4947,Cliente 1166,2025-01-24,2472.45,Entregado,Empleado 84,Producto 274
Pedido-846,Cliente 1962,2024-09-13,525.93,Enviado,Empleado 81,Producto 208
Pedido-2918,Cliente 1262,2024-08-06,4459.51,Procesado,Empleado 89,Producto 135
Pedido-3006,Cliente 1012,2024-12-11,2391.11,Entregado,Empleado 11,Producto 267
Pedido-554,Cliente 1760,2024-04-13,668.12,Cancelado,Empleado 54,Producto 276
Pedido-2764,Cliente 968,2024-03-22,1642.07,Procesado,Empleado 10,Producto 155
Pedido-2015,Cliente 1965,2024-08-23,1397.01,Enviado,Empleado 97,Producto 73
Pedido-4206,Cliente 781,2025-02-20,2582.24,Procesado,Empleado 77,Producto 199
Pedido-708,Cliente 722,2024-12-03,2824.37,Entregado,Empleado 32,Producto 59
Pedido-4889,Cliente 795,2024-08-24,3211.41,Enviado,Empleado 78,Producto 120
Pedido-2811,Cliente 1475,2024-07-25,422.43,Pendiente,Empleado 40,Producto 178
Pedido-2071,Cliente 888,2024-09-01,3228.39,Cancelado,Empleado 80,Producto 19
Pedido-1423,Cliente 1951,2024-07-24,2738.61,Pendiente,Empleado 71,Producto 148
Pedido-4242,Cliente 689,2024-07-02,163.69,Enviado,Empleado 6,Producto 201
Pedido-818,Cliente 1240,2024-04-21,2397.66,Pendiente,Empleado 86,Producto 52
Pedido-1217,Cliente 1502,2024-03-08,2211.94,Cancelado,Empleado 69,Producto 196
Pedido-3661,Cliente 847,2024-08-26,4793.45,Pendiente,Empleado 26,Producto 43
Pedido-1753,Cliente 619,2024-07-18,4363.48,Enviado,Empleado 77,Producto 37
Pedido-2102,Cliente 56,2024-08-27,2154.06,Pendiente,Empleado 45,Producto 275
Pedido-3698,Cliente 1744,2024-06-18,2651.64,Pendiente,Empleado 99,Producto 7
Pedido-2725,Cliente 992,2024-06-14,4710.98,Entregado,Empleado 19,Producto 252
Pedido-1732,Cliente 265,2024-03-05,4250.81,Cancelado,Empleado 73,Producto 149
Pedido-1664,Cliente 875,2025-01-23,2835.57,Procesado,Empleado 71,Producto 279
Pedido-2242,Cliente 1709,2025-01-16,1705.05,Cancelado,Empleado 43,Producto 17
Pedido-3369,Cliente 14,2025-02-24,171.75,Procesado,Empleado 86,Producto 166
Pedido-2159,Cliente 1462,2024-06-28,2956.49,Entregado,Empleado 1,Producto 187
Pedido-4209,Cliente 777,2024-06-04,1322.78,Entregado,Empleado 57,Producto 116
Pedido-3918,Cliente 1082,2024-07-08,3626.83,Entregado,Empleado 82,Producto 123
Pedido-3244,Cliente 830,2024-07-26,105.15,Entregado,Empleado 70,Producto 59
Pedido-296,Cliente 422,2024-08-20,882.53,Pendiente,Empleado 8,Producto 96
Pedido-1875,Cliente 857,2024-11-25,2155.10,Pendiente,Empleado 28,Producto 9
Pedido-3782,Cliente 1355,2024-05-07,2562.57,Pendiente,Empleado 48,Producto 284
Pedido-2144,Cliente 1082,2024-04-21,4248.68,Procesado,Empleado 96,Producto 94
Pedido-784,Cliente 1197,2024-11-15,4131.42,Entregado,Empleado 79,Producto 295
Pedido-4272,Cliente 1951,2025-01-28,4090.26,Pendiente,Empleado 90,Producto 22
Pedido-1471,Cliente 1855,2024-07-21,2277.99,Pendiente,Empleado 69,Producto 153
