N̼mero de Pedido,Cliente,Fecha del Pedido,Monto Total,Estado del Pedido,Ejecutivo Responsable,Producto Comprado
Pedido-4427,a01aj00000wQ3jkAAC,2024-10-09,183.88,Entregado,a02aj000008MD5rAAG,a00aj00000hTzvhAAC
Pedido-3958,a01aj00000wQ3fJAAS,2024-11-14,569.35,Cancelado,a02aj000008MD6OAAW,a00aj00000hTUcjAAG
Pedido-3528,a01aj00000wQ0qcAAC,2024-08-08,4158.66,Enviado,a02aj000008MD6HAAW,a00aj00000hTgxuAAC
Pedido-2211,a01aj00000wQ3kIAAS,2024-12-16,1024.03,Entregado,a02aj000008MD5GAAW,a00aj00000hTgxzAAC
Pedido-767,a01aj00000wQ3rcAAC,2024-03-15,2137.67,Enviado,a02aj000008MD6PAAW,a00aj00000hTUcAAAW
Pedido-2637,a01aj00000wPw6uAAC,2025-01-29,376.58,Enviado,a02aj000008MD6AAAW,a00aj00000hTUc3AAG
Pedido-1467,a01aj00000wQ3fiAAC,2024-07-17,3946.34,Cancelado,a02aj000008MD5SAAW,a00aj00000hTzwGAAS
Pedido-1565,a01aj00000wQ3d5AAC,2025-01-08,846.95,Procesado,a02aj000008MD6GAAW,a00aj00000hTUbYAAW
Pedido-2765,a01aj00000wQ3dYAAS,2025-02-02,1567.90,Entregado,a02aj000008MD6FAAW,a00aj00000hTgyEAAS
Pedido-206,a01aj00000wQ3YsAAK,2024-06-27,1382.09,Entregado,a02aj000008MD5oAAG,a00aj00000hTUcOAAW
Pedido-4048,a01aj00000wQ3sWAAS,2024-08-21,2699.66,Enviado,a02aj000008MD5uAAG,a00aj00000hTzvOAAS
Pedido-2358,a01aj00000wQ3r8AAC,2024-12-19,3862.02,Procesado,a02aj000008MD5jAAG,a00aj00000hTzvfAAC
Pedido-1688,a01aj00000wQ3qnAAC,2024-08-25,656.26,Procesado,a02aj000008MD5aAAG,a00aj00000hTgy1AAC
Pedido-596,a01aj00000wQ3cVAAS,2024-06-21,325.26,Entregado,a02aj000008MD61AAG,a00aj00000hTgxsAAC
Pedido-2729,a01aj00000wQ3gSAAS,2025-01-18,1953.03,Entregado,a02aj000008MD5wAAG,a00aj00000hTzwiAAC
Pedido-4934,a01aj00000wQ3lXAAS,2024-08-16,4497.55,Enviado,a02aj000008MD5KAAW,a00aj00000hTUcnAAG
Pedido-1597,a01aj00000wQ3ogAAC,2024-03-08,3273.66,Pendiente,a02aj000008MD5QAAW,a00aj00000hTgxwAAC
Pedido-1218,a01aj00000wQ3ZdAAK,2024-08-04,1374.68,Entregado,a02aj000008MD5fAAG,a00aj00000hTzx3AAC
Pedido-4806,a01aj00000wQ3qjAAC,2024-08-05,4672.08,Enviado,a02aj000008MD6IAAW,a00aj00000hTgyPAAS
Pedido-4982,a01aj00000wQ3uMAAS,2024-06-05,1355.32,Enviado,a02aj000008MD6RAAW,a00aj00000hTzwoAAC
Pedido-4017,a01aj00000wQ3klAAC,2024-06-08,2510.02,Cancelado,a02aj000008MD5zAAG,a00aj00000hTzx2AAC
Pedido-1628,a01aj00000wQ3fPAAS,2024-11-28,836.06,Cancelado,a02aj000008MD6FAAW,a00aj00000hTzwkAAC
Pedido-2434,a01aj00000wQ3kIAAS,2024-07-04,3510.41,Cancelado,a02aj000008MD66AAG,a00aj00000hTzw9AAC
Pedido-1985,a01aj00000wQ3t7AAC,2024-05-11,2024.17,Pendiente,a02aj000008MD68AAG,a00aj00000hTgxxAAC
Pedido-716,a01aj00000wQ3suAAC,2024-10-11,2664.49,Entregado,a02aj000008MD5iAAG,a00aj00000hTzwPAAS
Pedido-3906,a01aj00000wQ3ZDAA0,2024-03-12,1822.62,Entregado,a02aj000008MD5OAAW,a00aj00000hTzvkAAC
Pedido-974,a01aj00000wQ3ZHAA0,2024-05-30,4004.99,Pendiente,a02aj000008MD64AAG,a00aj00000hTzwsAAC
Pedido-1292,a01aj00000wQ3ZYAA0,2024-10-06,2753.64,Cancelado,a02aj000008MD5LAAW,a00aj00000hTzvvAAC
Pedido-413,a01aj00000wQ3hoAAC,2024-06-05,3249.37,Enviado,a02aj000008MD5jAAG,a00aj00000hTUcJAAW
Pedido-2913,a01aj00000wPw6DAAS,2024-07-07,1424.92,Enviado,a02aj000008MD5rAAG,a00aj00000hTzwvAAC
Pedido-4351,a01aj00000wQ3khAAC,2024-07-04,947.80,Entregado,a02aj000008MD5tAAG,a00aj00000hTzwHAAS
Pedido-75,a01aj00000wQ3ghAAC,2024-05-20,705.80,Entregado,a02aj000008MD6CAAW,a00aj00000hTzvkAAC
Pedido-290,a01aj00000wQ3hOAAS,2025-02-24,1587.18,Entregado,a02aj000008MD5TAAW,a00aj00000hTUbwAAG
Pedido-1729,a01aj00000wQ3dIAAS,2024-08-08,1221.99,Enviado,a02aj000008MD63AAG,a00aj00000hTUcFAAW
Pedido-859,a01aj00000wQ3i6AAC,2024-08-21,3839.36,Procesado,a02aj000008MD6LAAW,a00aj00000hTzwGAAS
Pedido-3445,a01aj00000wPw7BAAS,2024-03-28,4161.38,Pendiente,a02aj000008MD65AAG,a00aj00000hTgyDAAS
Pedido-2046,a01aj00000wQ3k0AAC,2024-05-01,3544.06,Procesado,a02aj000008MD6KAAW,a00aj00000hTzwUAAS
Pedido-80,a01aj00000wPY7vAAG,2024-10-31,3640.62,Pendiente,a02aj000008MD6KAAW,a00aj00000hTzwQAAS
Pedido-985,a01aj00000wQ3tOAAS,2024-05-14,1748.28,Entregado,a02aj000008MD6LAAW,a00aj00000hTzvZAAS
Pedido-1705,a01aj00000wQ3oiAAC,2024-08-01,1646.23,Entregado,a02aj000008MD6HAAW,a00aj00000hTUcRAAW
Pedido-4250,a01aj00000wQ0pOAAS,2024-04-04,3346.74,Enviado,a02aj000008MD5xAAG,a00aj00000hTzwEAAS
Pedido-746,a01aj00000wQ3jJAAS,2024-11-01,4382.32,Entregado,a02aj000008MD5XAAW,a00aj00000hTUcVAAW
Pedido-3828,a01aj00000wQ3fkAAC,2024-04-08,703.51,Procesado,a02aj000008MD6BAAW,a00aj00000hTgxtAAC
Pedido-451,a01aj00000wQ3rjAAC,2024-06-30,1592.93,Pendiente,a02aj000008MD5HAAW,a00aj00000hTzwkAAC
Pedido-4712,a01aj00000wQ3oIAAS,2024-08-24,3028.92,Enviado,a02aj000008MD5jAAG,a00aj00000hTUc5AAG
Pedido-4759,a01aj00000wQ3rFAAS,2025-02-06,2814.88,Cancelado,a02aj000008MD5LAAW,a00aj00000hTgyaAAC
Pedido-730,a01aj00000wQ3iPAAS,2024-10-03,3421.42,Enviado,a02aj000008MD5MAAW,a00aj00000hTzwXAAS
Pedido-610,a01aj00000wQ3dIAAS,2024-11-10,2489.17,Procesado,a02aj000008MD69AAG,a00aj00000hTzvyAAC
Pedido-4166,a01aj00000wQ3hEAAS,2024-12-15,296.15,Enviado,a02aj000008MD5zAAG,a00aj00000hTzw0AAC
Pedido-4093,a01aj00000wQ0pqAAC,2024-03-11,4556.97,Pendiente,a02aj000008MD6LAAW,a00aj00000hTUcEAAW
Pedido-1249,a01aj00000wQ3raAAC,2024-11-30,568.39,Enviado,a02aj000008MD5pAAG,a00aj00000hTUbaAAG
Pedido-2839,a01aj00000wQ3nkAAC,2024-02-26,2701.31,Entregado,a02aj000008MD5jAAG,a00aj00000hTgyXAAS
Pedido-2714,a01aj00000wQ3ZbAAK,2024-09-07,3223.63,Cancelado,a02aj000008MD6OAAW,a00aj00000hTgyXAAS
Pedido-4223,a01aj00000wQ3s7AAC,2024-06-09,4028.70,Pendiente,a02aj000008MD6RAAW,a00aj00000hTzvTAAS
Pedido-4875,a01aj00000wPw68AAC,2024-07-27,3377.06,Cancelado,a02aj000008MD5PAAW,a00aj00000hTzw9AAC
Pedido-1846,a01aj00000wPY6sAAG,2024-10-02,3218.28,Cancelado,a02aj000008MD6IAAW,a00aj00000hTgyBAAS
Pedido-4944,a01aj00000wQ3a0AAC,2024-06-19,4231.50,Cancelado,a02aj000008MD5JAAW,a00aj00000hTzwXAAS
Pedido-2064,a01aj00000wQ3uLAAS,2024-03-11,697.62,Pendiente,a02aj000008MD68AAG,a00aj00000hTgxyAAC
Pedido-2754,a01aj00000wPY7oAAG,2024-10-20,4135.00,Entregado,a02aj000008MD6IAAW,a00aj00000hTzwSAAS
Pedido-2726,a01aj00000wQ3nQAAS,2024-08-18,2912.71,Entregado,a02aj000008MD6OAAW,a00aj00000hTUcYAAW
Pedido-2850,a01aj00000wQ0qRAAS,2024-12-26,3874.49,Pendiente,a02aj000008MD6NAAW,a00aj00000hTUbnAAG
Pedido-4832,a01aj00000wQ3ZFAA0,2025-01-27,1312.87,Enviado,a02aj000008MD5eAAG,a00aj00000hTUcnAAG
Pedido-4155,a01aj00000wQ3iHAAS,2024-05-24,491.80,Entregado,a02aj000008MD6IAAW,a00aj00000hTUc7AAG
Pedido-4365,a01aj00000wQ3iZAAS,2024-05-16,1898.21,Procesado,a02aj000008MD5qAAG,a00aj00000hTgy9AAC
Pedido-2285,a01aj00000wQ3Z6AAK,2024-04-06,528.56,Enviado,a02aj000008MD6AAAW,a00aj00000hTzw2AAC
Pedido-4648,a01aj00000wQ0qSAAS,2024-08-21,2839.44,Cancelado,a02aj000008MD62AAG,a00aj00000hTgy1AAC
Pedido-2432,a01aj00000wQ0qvAAC,2024-10-12,3771.53,Enviado,a02aj000008MD5uAAG,a00aj00000hTzwXAAS
Pedido-2028,a01aj00000wQ3kGAAS,2024-05-03,1309.48,Entregado,a02aj000008MD6NAAW,a00aj00000hTzwOAAS
Pedido-116,a01aj00000wQ3jgAAC,2024-11-17,913.59,Enviado,a02aj000008MD5HAAW,a00aj00000hTzvSAAS
Pedido-1647,a01aj00000wPY7sAAG,2024-05-03,513.14,Entregado,a02aj000008MD6PAAW,a00aj00000hTUcRAAW
Pedido-4259,a01aj00000wQ3fNAAS,2024-11-13,4109.05,Procesado,a02aj000008MD5aAAG,a00aj00000hTgy2AAC
Pedido-1083,a01aj00000wQ3dPAAS,2024-11-29,4244.97,Procesado,a02aj000008MD5HAAW,a00aj00000hTUcIAAW
Pedido-1605,a01aj00000wQ3qcAAC,2024-04-21,2313.28,Cancelado,a02aj000008MD5rAAG,a00aj00000hTgy5AAC
Pedido-4764,a01aj00000wQ0qbAAC,2025-02-14,3681.98,Procesado,a02aj000008MD5nAAG,a00aj00000hTUcOAAW
Pedido-3956,a01aj00000wQ3nQAAS,2024-09-05,3413.61,Pendiente,a02aj000008MD5RAAW,a00aj00000hTzveAAC
Pedido-3094,a01aj00000wQ3ZTAA0,2024-11-26,4059.94,Pendiente,a02aj000008MD5cAAG,a00aj00000hTUcKAAW
Pedido-3558,a01aj00000wQ3a8AAC,2024-04-19,3318.87,Pendiente,a02aj000008MD5LAAW,a00aj00000hTzvvAAC
Pedido-812,a01aj00000wQ3qzAAC,2025-02-03,1714.48,Pendiente,a02aj000008MD6LAAW,a00aj00000hTgxqAAC
Pedido-1880,a01aj00000wQ3ZAAA0,2024-08-22,3748.53,Pendiente,a02aj000008MD5UAAW,a00aj00000hTUcNAAW
Pedido-3351,a01aj00000wQ3flAAC,2024-08-11,4771.07,Cancelado,a02aj000008MD5RAAW,a00aj00000hTzviAAC
Pedido-703,a01aj00000wQ3j5AAC,2024-11-18,4593.82,Cancelado,a02aj000008MD6CAAW,a00aj00000hTUckAAG
Pedido-2681,a01aj00000wPw6RAAS,2024-09-20,1566.08,Entregado,a02aj000008MD5nAAG,a00aj00000hTUcSAAW
Pedido-1644,a01aj00000wPY7xAAG,2024-05-16,2540.04,Pendiente,a02aj000008MD5HAAW,a00aj00000hTgyMAAS
Pedido-4683,a01aj00000wQ3ryAAC,2025-01-27,3622.51,Entregado,a02aj000008MD5XAAW,a00aj00000hTgy0AAC
Pedido-2121,a01aj00000wQ0qEAAS,2024-09-28,4799.68,Pendiente,a02aj000008MD6IAAW,a00aj00000hTzwpAAC
Pedido-355,a01aj00000wQ3tTAAS,2024-07-10,315.75,Entregado,a02aj000008MD5QAAW,a00aj00000hTzviAAC
Pedido-4471,a01aj00000wQ3fZAAS,2025-02-05,2064.98,Cancelado,a02aj000008MD5mAAG,a00aj00000hTUc8AAG
Pedido-3770,a01aj00000wQ0qGAAS,2024-05-26,4079.20,Pendiente,a02aj000008MD5xAAG,a00aj00000hTgyGAAS
Pedido-2429,a01aj00000wQ3sqAAC,2024-07-14,3213.19,Entregado,a02aj000008MD6MAAW,a00aj00000hTUcmAAG
Pedido-3297,a01aj00000wQ0qlAAC,2024-03-08,4142.67,Entregado,a02aj000008MD6NAAW,a00aj00000hTgy4AAC
Pedido-723,a01aj00000wQ3t2AAC,2024-09-30,4412.61,Cancelado,a02aj000008MD5SAAW,a00aj00000hTzvUAAS
Pedido-4773,a01aj00000wQ3uEAAS,2024-04-06,2612.97,Cancelado,a02aj000008MD5ZAAW,a00aj00000hTzwUAAS
Pedido-2201,a01aj00000wQ3o2AAC,2024-03-05,4923.75,Pendiente,a02aj000008MD5mAAG,a00aj00000hTzvPAAS
Pedido-2088,a01aj00000wQ3g7AAC,2024-11-25,255.85,Enviado,a02aj000008MD5rAAG,a00aj00000hTgxxAAC
Pedido-1924,a01aj00000wQ3tFAAS,2025-01-28,4290.36,Cancelado,a02aj000008MD64AAG,a00aj00000hTgy9AAC
Pedido-3583,a01aj00000wPw6yAAC,2024-03-23,1963.39,Pendiente,a02aj000008MD6RAAW,a00aj00000hTUcNAAW
Pedido-2871,a01aj00000wQ3fWAAS,2024-08-08,4044.95,Procesado,a02aj000008MD6LAAW,a00aj00000hTzvfAAC
Pedido-764,a01aj00000wQ3kpAAC,2024-10-29,243.29,Entregado,a02aj000008MD5FAAW,a00aj00000hTUbYAAW
Pedido-2087,a01aj00000wQ3tKAAS,2024-06-30,1139.95,Enviado,a02aj000008MD5zAAG,a00aj00000hTgyXAAS
Pedido-866,a01aj00000wQ3jSAAS,2024-05-18,425.59,Cancelado,a02aj000008MD66AAG,a00aj00000hTUcNAAW
Pedido-1259,a01aj00000wQ3cVAAS,2024-08-29,2864.22,Cancelado,a02aj000008MD64AAG,a00aj00000hTzvaAAC
Pedido-1515,a01aj00000wQ3cQAAS,2024-07-07,2448.19,Procesado,a02aj000008MD6DAAW,a00aj00000hTzx3AAC
Pedido-4496,a01aj00000wQ3gsAAC,2024-12-08,2744.70,Procesado,a02aj000008MD5VAAW,a00aj00000hTUbmAAG
Pedido-2756,a01aj00000wPY7rAAG,2024-12-14,3683.25,Enviado,a02aj000008MD5lAAG,a00aj00000hTgxxAAC
Pedido-660,a01aj00000wPw6IAAS,2024-07-17,2642.16,Pendiente,a02aj000008MD6PAAW,a00aj00000hTzwUAAS
Pedido-3441,a01aj00000wQ3qzAAC,2024-03-11,2474.61,Enviado,a02aj000008MD60AAG,a00aj00000hTzw2AAC
Pedido-3721,a01aj00000wQ3cxAAC,2025-01-09,1269.78,Procesado,a02aj000008MD5TAAW,a00aj00000hTUcuAAG
Pedido-2459,a01aj00000wQ3g3AAC,2024-03-18,1934.82,Enviado,a02aj000008MD5vAAG,a00aj00000hTzwPAAS
Pedido-331,a01aj00000wQ3oeAAC,2024-12-11,136.75,Entregado,a02aj000008MD5pAAG,a00aj00000hTUc3AAG
Pedido-3686,a01aj00000wPY8HAAW,2024-07-01,865.33,Entregado,a02aj000008MD68AAG,a00aj00000hTzwuAAC
Pedido-7,a01aj00000wQ0qWAAS,2024-05-04,943.59,Enviado,a02aj000008MD6FAAW,a00aj00000hTgySAAS
Pedido-2485,a01aj00000wQ3s3AAC,2024-12-19,1397.78,Cancelado,a02aj000008MD5kAAG,a00aj00000hTzwjAAC
Pedido-1242,a01aj00000wQ3kYAAS,2024-06-08,4026.82,Enviado,a02aj000008MD5YAAW,a00aj00000hTUcuAAG
Pedido-3312,a01aj00000wQ3kiAAC,2024-06-13,4945.04,Enviado,a02aj000008MD6FAAW,a00aj00000hTgyUAAS
Pedido-757,a01aj00000wQ3jAAAS,2024-09-23,344.30,Procesado,a02aj000008MD6KAAW,a00aj00000hTzw3AAC
Pedido-788,a01aj00000wQ0pqAAC,2024-09-13,419.75,Entregado,a02aj000008MD5qAAG,a00aj00000hTzvTAAS
Pedido-606,a01aj00000wPY7nAAG,2025-01-16,3347.19,Pendiente,a02aj000008MD5fAAG,a00aj00000hTUcgAAG
Pedido-826,a01aj00000wQ3r8AAC,2024-12-23,4893.61,Cancelado,a02aj000008MD5FAAW,a00aj00000hTzwbAAC
Pedido-3097,a01aj00000wQ3jjAAC,2024-10-11,2587.23,Cancelado,a02aj000008MD5xAAG,a00aj00000hTzvRAAS
Pedido-3881,a01aj00000wQ3knAAC,2024-12-11,4254.34,Entregado,a02aj000008MD6PAAW,a00aj00000hTUbnAAG
Pedido-947,a01aj00000wQ3aHAAS,2024-05-17,2874.12,Cancelado,a02aj000008MD5QAAW,a00aj00000hTUcBAAW
Pedido-623,a01aj00000wPw6GAAS,2024-04-04,408.44,Entregado,a02aj000008MD6MAAW,a00aj00000hTUbzAAG
Pedido-4137,a01aj00000wQ3Z2AAK,2024-05-25,1392.08,Entregado,a02aj000008MD5lAAG,a00aj00000hTgyZAAS
Pedido-2975,a01aj00000wQ3sXAAS,2024-12-31,4619.68,Procesado,a02aj000008MD5ZAAW,a00aj00000hTzvdAAC
Pedido-558,a01aj00000wPw67AAC,2024-05-30,3369.60,Procesado,a02aj000008MD63AAG,a00aj00000hTUbgAAG
Pedido-2067,a01aj00000wPw5vAAC,2024-04-18,4221.07,Entregado,a02aj000008MD5JAAW,a00aj00000hTUcLAAW
Pedido-4383,a01aj00000wQ3ibAAC,2025-02-10,2099.73,Cancelado,a02aj000008MD5oAAG,a00aj00000hTzwZAAS
Pedido-2208,a01aj00000wQ3gsAAC,2024-07-15,4452.20,Cancelado,a02aj000008MD5TAAW,a00aj00000hTUcaAAG
Pedido-2389,a01aj00000wQ3rtAAC,2024-10-25,1345.21,Enviado,a02aj000008MD6KAAW,a00aj00000hTzvNAAS
Pedido-4804,a01aj00000wQ0q4AAC,2024-12-05,2617.30,Enviado,a02aj000008MD5bAAG,a00aj00000hTUcGAAW
Pedido-1308,a01aj00000wQ3j1AAC,2024-03-31,585.62,Entregado,a02aj000008MD5jAAG,a00aj00000hTzwDAAS
Pedido-893,a01aj00000wQ3iTAAS,2024-10-02,2422.12,Procesado,a02aj000008MD69AAG,a00aj00000hTzvUAAS
Pedido-628,a01aj00000wPw7IAAS,2024-08-17,3170.35,Cancelado,a02aj000008MD5mAAG,a00aj00000hTUcrAAG
Pedido-1671,a01aj00000wQ3ghAAC,2024-07-23,3292.70,Pendiente,a02aj000008MD5pAAG,a00aj00000hTzwoAAC
Pedido-2415,a01aj00000wQ3tXAAS,2024-04-02,102.05,Cancelado,a02aj000008MD63AAG,a00aj00000hTUcqAAG
Pedido-577,a01aj00000wQ3oiAAC,2025-02-22,4973.58,Cancelado,a02aj000008MD5KAAW,a00aj00000hTzvuAAC
Pedido-889,a01aj00000wQ3rZAAS,2024-08-07,3711.75,Procesado,a02aj000008MD6GAAW,a00aj00000hTzvVAAS
Pedido-3748,a01aj00000wQ3r8AAC,2024-09-25,3221.99,Entregado,a02aj000008MD5fAAG,a00aj00000hTzvlAAC
Pedido-2597,a01aj00000wPw6eAAC,2024-08-20,2859.48,Entregado,a02aj000008MD68AAG,a00aj00000hTUcRAAW
Pedido-704,a01aj00000wPY7VAAW,2024-05-11,1960.19,Pendiente,a02aj000008MD6QAAW,a00aj00000hTgyOAAS
Pedido-2827,a01aj00000wQ3rlAAC,2024-08-13,2546.32,Cancelado,a02aj000008MD5oAAG,a00aj00000hTzvuAAC
Pedido-4217,a01aj00000wQ3gSAAS,2024-08-11,1651.89,Enviado,a02aj000008MD6FAAW,a00aj00000hTUc8AAG
Pedido-917,a01aj00000wQ3uIAAS,2024-10-22,2419.72,Procesado,a02aj000008MD5yAAG,a00aj00000hTzvXAAS
Pedido-4855,a01aj00000wQ3jEAAS,2025-02-23,4667.11,Pendiente,a02aj000008MD6NAAW,a00aj00000hTgy2AAC
Pedido-2317,a01aj00000wQ0qNAAS,2024-12-19,778.68,Pendiente,a02aj000008MD6AAAW,a00aj00000hTgxvAAC
Pedido-4510,a01aj00000wQ3kwAAC,2024-07-05,720.85,Cancelado,a02aj000008MD5bAAG,a00aj00000hTUccAAG
Pedido-1544,a01aj00000wQ0pUAAS,2025-01-28,1240.29,Enviado,a02aj000008MD5uAAG,a00aj00000hTUcjAAG
Pedido-3866,a01aj00000wQ3jUAAS,2024-04-15,4254.34,Cancelado,a02aj000008MD5rAAG,a00aj00000hTgyCAAS
Pedido-775,a01aj00000wQ3reAAC,2024-10-13,3249.11,Entregado,a02aj000008MD5FAAW,a00aj00000hTUbpAAG
Pedido-2954,a01aj00000wPw6hAAC,2024-10-23,4473.94,Pendiente,a02aj000008MD6NAAW,a00aj00000hTUbxAAG
Pedido-3951,a01aj00000wQ3d9AAC,2024-03-26,1624.85,Enviado,a02aj000008MD6HAAW,a00aj00000hTgxrAAC
Pedido-1124,a01aj00000wQ3teAAC,2024-11-27,4504.08,Procesado,a02aj000008MD5KAAW,a00aj00000hTgxzAAC
Pedido-2999,a01aj00000wQ3kXAAS,2024-08-20,3406.41,Cancelado,a02aj000008MD6RAAW,a00aj00000hTgy5AAC
Pedido-807,a01aj00000wPY7SAAW,2024-05-14,401.50,Pendiente,a02aj000008MD5TAAW,a00aj00000hTgyXAAS
Pedido-429,a01aj00000wQ3ojAAC,2024-12-06,2864.15,Enviado,a02aj000008MD5yAAG,a00aj00000hTUcIAAW
Pedido-2261,a01aj00000wQ0pmAAC,2024-12-10,2078.13,Pendiente,a02aj000008MD6JAAW,a00aj00000hTUcvAAG
Pedido-437,a01aj00000wPY7uAAG,2024-12-06,640.26,Procesado,a02aj000008MD6MAAW,a00aj00000hTzvzAAC
Pedido-1330,a01aj00000wQ3rJAAS,2024-09-23,3315.09,Procesado,a02aj000008MD69AAG,a00aj00000hTUcyAAG
Pedido-367,a01aj00000wQ3joAAC,2025-02-05,4253.07,Enviado,a02aj000008MD5HAAW,a00aj00000hTzw0AAC
Pedido-4179,a01aj00000wQ3fEAAS,2024-03-10,3049.35,Cancelado,a02aj000008MD5ZAAW,a00aj00000hTzvmAAC
Pedido-627,a01aj00000wQ3szAAC,2024-06-11,2675.22,Entregado,a02aj000008MD5iAAG,a00aj00000hTzw8AAC
Pedido-1321,a01aj00000wQ3jVAAS,2024-12-04,3785.00,Cancelado,a02aj000008MD5gAAG,a00aj00000hTUbYAAW
Pedido-1042,a01aj00000wPw6QAAS,2024-12-03,3166.08,Enviado,a02aj000008MD6MAAW,a00aj00000hTzwyAAC
Pedido-4164,a01aj00000wPY7sAAG,2024-08-13,3009.78,Entregado,a02aj000008MD5IAAW,a00aj00000hTzvZAAS
Pedido-819,a01aj00000wQ3ieAAC,2024-11-07,3195.69,Pendiente,a02aj000008MD5SAAW,a00aj00000hTUckAAG
Pedido-518,a01aj00000wQ3dIAAS,2024-03-12,3392.24,Pendiente,a02aj000008MD6BAAW,a00aj00000hTUc5AAG
Pedido-1275,a01aj00000wQ3cIAAS,2025-01-27,3334.04,Entregado,a02aj000008MD5OAAW,a00aj00000hTzwTAAS
Pedido-2445,a01aj00000wQ3sqAAC,2024-08-09,1187.00,Procesado,a02aj000008MD5uAAG,a00aj00000hTzvTAAS
Pedido-3427,a01aj00000wQ3itAAC,2024-06-04,1790.84,Cancelado,a02aj000008MD5LAAW,a00aj00000hTUboAAG
Pedido-2107,a01aj00000wQ3ruAAC,2024-11-05,4875.33,Procesado,a02aj000008MD64AAG,a00aj00000hTzvfAAC
Pedido-1784,a01aj00000wPY77AAG,2024-06-27,325.95,Enviado,a02aj000008MD5PAAW,a00aj00000hTUcyAAG
Pedido-3143,a01aj00000wQ3svAAC,2024-06-06,3517.55,Enviado,a02aj000008MD5ZAAW,a00aj00000hTgyJAAS
Pedido-321,a01aj00000wQ3jGAAS,2024-05-08,1976.44,Pendiente,a02aj000008MD5YAAW,a00aj00000hTzx3AAC
Pedido-1111,a01aj00000wQ3fvAAC,2024-10-01,1199.18,Procesado,a02aj000008MD5tAAG,a00aj00000hTzwoAAC
Pedido-1351,a01aj00000wQ3qhAAC,2024-03-18,1895.06,Cancelado,a02aj000008MD68AAG,a00aj00000hTgyaAAC
Pedido-752,a01aj00000wQ0pSAAS,2024-07-28,2532.01,Pendiente,a02aj000008MD5VAAW,a00aj00000hTgySAAS
Pedido-1672,a01aj00000wPw6AAAS,2024-07-28,2178.51,Enviado,a02aj000008MD5HAAW,a00aj00000hTgy9AAC
Pedido-3646,a01aj00000wQ3dHAAS,2024-10-29,3712.75,Pendiente,a02aj000008MD5HAAW,a00aj00000hTzw1AAC
Pedido-3557,a01aj00000wQ3sJAAS,2024-08-20,4114.51,Procesado,a02aj000008MD64AAG,a00aj00000hTUcbAAG
Pedido-3304,a01aj00000wQ3uGAAS,2024-05-06,518.97,Cancelado,a02aj000008MD6KAAW,a00aj00000hTzvmAAC
Pedido-1528,a01aj00000wPY8KAAW,2025-02-06,1890.15,Cancelado,a02aj000008MD5yAAG,a00aj00000hTzvlAAC
Pedido-32,a01aj00000wQ3g4AAC,2024-09-08,293.28,Procesado,a02aj000008MD5YAAW,a00aj00000hTzwTAAS
Pedido-2424,a01aj00000wQ3gKAAS,2024-08-09,1084.45,Enviado,a02aj000008MD6GAAW,a00aj00000hTzvvAAC
Pedido-652,a01aj00000wQ3oKAAS,2024-03-14,4130.27,Procesado,a02aj000008MD65AAG,a00aj00000hTzwSAAS
Pedido-2671,a01aj00000wQ3k9AAC,2025-02-12,4171.82,Enviado,a02aj000008MD5VAAW,a00aj00000hTgxqAAC
Pedido-4392,a01aj00000wQ3dSAAS,2025-02-08,1927.70,Enviado,a02aj000008MD5NAAW,a00aj00000hTzvZAAS
Pedido-4034,a01aj00000wQ3dOAAS,2024-12-08,2409.86,Pendiente,a02aj000008MD5VAAW,a00aj00000hTzwcAAC
Pedido-4585,a01aj00000wQ3nRAAS,2024-06-10,3391.80,Cancelado,a02aj000008MD5XAAW,a00aj00000hTUboAAG
Pedido-2223,a01aj00000wQ3inAAC,2024-04-29,3827.92,Enviado,a02aj000008MD5lAAG,a00aj00000hTzwqAAC
Pedido-1225,a01aj00000wPY6mAAG,2024-10-08,3161.23,Pendiente,a02aj000008MD5YAAW,a00aj00000hTUbuAAG
Pedido-1416,a01aj00000wQ3fKAAS,2024-05-07,4431.96,Enviado,a02aj000008MD5ZAAW,a00aj00000hTzvwAAC
Pedido-2232,a01aj00000wQ3sQAAS,2024-10-22,340.17,Entregado,a02aj000008MD5uAAG,a00aj00000hTUcEAAW
Pedido-3014,a01aj00000wPw6rAAC,2024-03-08,4384.10,Enviado,a02aj000008MD5fAAG,a00aj00000hTzwjAAC
Pedido-991,a01aj00000wQ3kHAAS,2024-07-01,3189.10,Entregado,a02aj000008MD5nAAG,a00aj00000hTUciAAG
Pedido-2550,a01aj00000wQ0qCAAS,2024-08-18,2556.02,Entregado,a02aj000008MD5dAAG,a00aj00000hTzwlAAC
Pedido-2514,a01aj00000wQ3j7AAC,2024-10-08,953.60,Entregado,a02aj000008MD6NAAW,a00aj00000hTgyOAAS
Pedido-4509,a01aj00000wQ3kCAAS,2024-11-21,1215.81,Cancelado,a02aj000008MD5LAAW,a00aj00000hTUcVAAW
Pedido-4494,a01aj00000wQ3jcAAC,2024-03-15,1853.27,Pendiente,a02aj000008MD5fAAG,a00aj00000hTgyYAAS
Pedido-4018,a01aj00000wPY7lAAG,2024-04-27,918.39,Procesado,a02aj000008MD6CAAW,a00aj00000hTUc3AAG
Pedido-3243,a01aj00000wQ3jHAAS,2024-05-09,2167.29,Enviado,a02aj000008MD5cAAG,a00aj00000hTUbcAAG
