N̼mero de Pedido,Cliente,Fecha del Pedido,Monto Total,Estado del Pedido,Ejecutivo Responsable,Producto Comprado
Pedido-4976,a01aj00000wQ3khAAC,2025-01-27,2002.41,Entregado,a02aj000008MD5TAAW,Producto 25
Pedido-965,a01aj00000wQ0q4AAC,2024-03-19,2764.71,Entregado,a02aj000008MD61AAG,Producto 124
Pedido-2562,a01aj00000wPY7kAAG,2024-11-02,1618.75,Pendiente,a02aj000008MD67AAG,Producto 53
Pedido-3178,a01aj00000wQ3jyAAC,2024-04-04,3489.45,Pendiente,a02aj000008MD5FAAW,Producto 104
Pedido-3542,a01aj00000wQ3g7AAC,2024-05-14,4116.71,Pendiente,a02aj000008MD5bAAG,Producto 55
Pedido-2992,a01aj00000wQ3cIAAS,2024-04-26,523.09,Procesado,a02aj000008MD5iAAG,Producto 282
Pedido-2874,a01aj00000wPw6nAAC,2024-10-05,1874.51,Cancelado,a02aj000008MD5jAAG,Producto 298
Pedido-1541,a01aj00000wQ3izAAC,2025-02-04,2998.76,Entregado,a02aj000008MD6QAAW,Producto 269
Pedido-95,a01aj00000wQ0qwAAC,2024-04-26,3358.90,Pendiente,a02aj000008MD5GAAW,Producto 195
Pedido-4563,a01aj00000wQ3rbAAC,2024-08-13,4440.16,Enviado,a02aj000008MD5MAAW,Producto 158
Pedido-1595,a01aj00000wQ3hoAAC,2025-01-17,4304.46,Pendiente,a02aj000008MD62AAG,Producto 128
Pedido-665,a01aj00000wQ3jNAAS,2024-09-05,3746.15,Pendiente,a02aj000008MD5yAAG,Producto 265
Pedido-2093,a01aj00000wQ3rqAAC,2024-12-22,2245.05,Entregado,a02aj000008MD5kAAG,Producto 167
Pedido-1267,a01aj00000wQ3dUAAS,2025-01-14,2717.86,Pendiente,a02aj000008MD5tAAG,Producto 112
Pedido-4389,a01aj00000wQ3cCAAS,2024-02-28,793.15,Enviado,a02aj000008MD6IAAW,Producto 25
Pedido-1890,a01aj00000wQ3fUAAS,2024-08-20,973.02,Enviado,a02aj000008MD6LAAW,Producto 71
Pedido-3767,a01aj00000wQ3hxAAC,2024-12-07,3079.98,Pendiente,a02aj000008MD5nAAG,Producto 149
Pedido-4107,a01aj00000wQ3cOAAS,2024-03-15,3105.42,Pendiente,a02aj000008MD6LAAW,Producto 260
Pedido-1806,a01aj00000wPw6eAAC,2024-11-08,318.99,Cancelado,a02aj000008MD5oAAG,Producto 45
Pedido-943,a01aj00000wQ3jgAAC,2024-11-23,181.26,Entregado,a02aj000008MD63AAG,Producto 189
Pedido-1707,a01aj00000wPw6QAAS,2024-09-06,1247.65,Entregado,a02aj000008MD6EAAW,Producto 158
Pedido-4715,a01aj00000wQ3kMAAS,2024-02-28,496.53,Cancelado,a02aj000008MD5lAAG,Producto 70
Pedido-858,a01aj00000wQ3ZOAA0,2024-05-03,1960.55,Procesado,a02aj000008MD5lAAG,Producto 270
Pedido-1878,a01aj00000wQ3rUAAS,2025-02-23,4514.81,Enviado,a02aj000008MD5NAAW,Producto 52
Pedido-1142,a01aj00000wQ0qkAAC,2024-11-01,3346.44,Enviado,a02aj000008MD5MAAW,Producto 23
Pedido-58,a01aj00000wQ3fwAAC,2024-10-10,3771.01,Pendiente,a02aj000008MD5jAAG,Producto 123
Pedido-4394,a01aj00000wQ0qSAAS,2024-12-18,4438.98,Entregado,a02aj000008MD6QAAW,Producto 172
Pedido-3242,a01aj00000wQ3cwAAC,2025-02-02,4254.81,Pendiente,a02aj000008MD5vAAG,Producto 235
Pedido-2365,a01aj00000wPw5yAAC,2024-06-13,757.79,Cancelado,a02aj000008MD6BAAW,Producto 281
Pedido-3945,a01aj00000wPw6WAAS,2024-12-11,3064.86,Entregado,a02aj000008MD5KAAW,Producto 137
Pedido-4019,a01aj00000wQ3ZaAAK,2024-07-11,1724.16,Entregado,a02aj000008MD5SAAW,Producto 121
Pedido-3385,a01aj00000wPY8EAAW,2025-01-11,3928.43,Enviado,a02aj000008MD5tAAG,Producto 90
Pedido-4427,a01aj00000wQ3jkAAC,2024-10-09,183.88,Entregado,a02aj000008MD5rAAG,Producto 126
Pedido-3958,a01aj00000wQ3fJAAS,2024-11-14,569.35,Cancelado,a02aj000008MD6OAAW,Producto 227
Pedido-3528,a01aj00000wQ0qcAAC,2024-08-08,4158.66,Enviado,a02aj000008MD6HAAW,Producto 258
Pedido-2211,a01aj00000wQ3kIAAS,2024-12-16,1024.03,Entregado,a02aj000008MD5GAAW,Producto 291
Pedido-767,a01aj00000wQ3rcAAC,2024-03-15,2137.67,Enviado,a02aj000008MD6PAAW,Producto 77
Pedido-1196,a01aj00000wQ3aGAAS,2024-07-23,2966.39,Procesado,a02aj000008MD6OAAW,Producto 15
Pedido-2637,a01aj00000wPw6uAAC,2025-01-29,376.58,Enviado,a02aj000008MD6AAAW,Producto 26
Pedido-1467,a01aj00000wQ3fiAAC,2024-07-17,3946.34,Cancelado,a02aj000008MD5SAAW,Producto 289
Pedido-1565,a01aj00000wQ3d5AAC,2025-01-08,846.95,Procesado,a02aj000008MD6GAAW,Producto 166
Pedido-2765,a01aj00000wQ3dYAAS,2025-02-02,1567.90,Entregado,a02aj000008MD6FAAW,Producto 112
Pedido-779,a01aj00000wQ3opAAC,2025-02-16,880.24,Procesado,a02aj000008MD6LAAW,Producto 55
Pedido-206,a01aj00000wQ3YsAAK,2024-06-27,1382.09,Entregado,a02aj000008MD5oAAG,Producto 279
Pedido-3712,a01aj00000wQ3oRAAS,2024-11-06,1624.59,Cancelado,a02aj000008MD5YAAW,Producto 3
Pedido-4048,a01aj00000wQ3sWAAS,2024-08-21,2699.66,Enviado,a02aj000008MD5uAAG,Producto 270
Pedido-2358,a01aj00000wQ3r8AAC,2024-12-19,3862.02,Procesado,a02aj000008MD5jAAG,Producto 145
Pedido-1688,a01aj00000wQ3qnAAC,2024-08-25,656.26,Procesado,a02aj000008MD5aAAG,Producto 72
Pedido-596,a01aj00000wQ3cVAAS,2024-06-21,325.26,Entregado,a02aj000008MD61AAG,Producto 164
Pedido-2729,a01aj00000wQ3gSAAS,2025-01-18,1953.03,Entregado,a02aj000008MD5wAAG,Producto 200
Pedido-4934,a01aj00000wQ3lXAAS,2024-08-16,4497.55,Enviado,a02aj000008MD5KAAW,Producto 194
Pedido-1597,a01aj00000wQ3ogAAC,2024-03-08,3273.66,Pendiente,a02aj000008MD5QAAW,Producto 64
Pedido-1218,a01aj00000wQ3ZdAAK,2024-08-04,1374.68,Entregado,a02aj000008MD5fAAG,Producto 124
Pedido-4806,a01aj00000wQ3qjAAC,2024-08-05,4672.08,Enviado,a02aj000008MD6IAAW,Producto 96
Pedido-4982,a01aj00000wQ3uMAAS,2024-06-05,1355.32,Enviado,a02aj000008MD6RAAW,Producto 255
Pedido-3962,a01aj00000wPY77AAG,2025-02-11,1897.54,Cancelado,a02aj000008MD5oAAG,Producto 189
Pedido-3663,a01aj00000wQ0qDAAS,2024-05-14,3440.37,Entregado,a02aj000008MD5hAAG,Producto 193
Pedido-3518,a01aj00000wQ3caAAC,2024-10-13,3694.95,Cancelado,a02aj000008MD6HAAW,Producto 272
Pedido-4017,a01aj00000wQ3klAAC,2024-06-08,2510.02,Cancelado,a02aj000008MD5zAAG,Producto 6
Pedido-673,a01aj00000wQ3soAAC,2024-10-24,1454.33,Cancelado,a02aj000008MD5YAAW,Producto 278
Pedido-1628,a01aj00000wQ3fPAAS,2024-11-28,836.06,Cancelado,a02aj000008MD6FAAW,Producto 269
Pedido-2434,a01aj00000wQ3kIAAS,2024-07-04,3510.41,Cancelado,a02aj000008MD66AAG,Producto 261
Pedido-4512,a01aj00000wQ3kbAAC,2024-06-15,272.02,Procesado,a02aj000008MD69AAG,Producto 101
Pedido-1985,a01aj00000wQ3t7AAC,2024-05-11,2024.17,Pendiente,a02aj000008MD68AAG,Producto 137
Pedido-716,a01aj00000wQ3suAAC,2024-10-11,2664.49,Entregado,a02aj000008MD5iAAG,Producto 161
Pedido-3906,a01aj00000wQ3ZDAA0,2024-03-12,1822.62,Entregado,a02aj000008MD5OAAW,Producto 206
Pedido-974,a01aj00000wQ3ZHAA0,2024-05-30,4004.99,Pendiente,a02aj000008MD64AAG,Producto 63
Pedido-1292,a01aj00000wQ3ZYAA0,2024-10-06,2753.64,Cancelado,a02aj000008MD5LAAW,Producto 205
Pedido-413,a01aj00000wQ3hoAAC,2024-06-05,3249.37,Enviado,a02aj000008MD5jAAG,Producto 180
Pedido-2913,a01aj00000wPw6DAAS,2024-07-07,1424.92,Enviado,a02aj000008MD5rAAG,Producto 202
Pedido-4351,a01aj00000wQ3khAAC,2024-07-04,947.80,Entregado,a02aj000008MD5tAAG,Producto 247
Pedido-75,a01aj00000wQ3ghAAC,2024-05-20,705.80,Entregado,a02aj000008MD6CAAW,Producto 206
Pedido-290,a01aj00000wQ3hOAAS,2025-02-24,1587.18,Entregado,a02aj000008MD5TAAW,Producto 282
Pedido-1729,a01aj00000wQ3dIAAS,2024-08-08,1221.99,Enviado,a02aj000008MD63AAG,Producto 199
Pedido-859,a01aj00000wQ3i6AAC,2024-08-21,3839.36,Procesado,a02aj000008MD6LAAW,Producto 289
Pedido-3445,a01aj00000wPw7BAAS,2024-03-28,4161.38,Pendiente,a02aj000008MD65AAG,Producto 262
Pedido-2046,a01aj00000wQ3k0AAC,2024-05-01,3544.06,Procesado,a02aj000008MD6KAAW,Producto 231
Pedido-80,a01aj00000wPY7vAAG,2024-10-31,3640.62,Pendiente,a02aj000008MD6KAAW,Producto 14
Pedido-985,a01aj00000wQ3tOAAS,2024-05-14,1748.28,Entregado,a02aj000008MD6LAAW,Producto 181
Pedido-1705,a01aj00000wQ3oiAAC,2024-08-01,1646.23,Entregado,a02aj000008MD6HAAW,Producto 27
Pedido-4250,a01aj00000wQ0pOAAS,2024-04-04,3346.74,Enviado,a02aj000008MD5xAAG,Producto 263
Pedido-746,a01aj00000wQ3jJAAS,2024-11-01,4382.32,Entregado,a02aj000008MD5XAAW,Producto 185
Pedido-3828,a01aj00000wQ3fkAAC,2024-04-08,703.51,Procesado,a02aj000008MD6BAAW,Producto 228
Pedido-451,a01aj00000wQ3rjAAC,2024-06-30,1592.93,Pendiente,a02aj000008MD5HAAW,Producto 269
Pedido-4712,a01aj00000wQ3oIAAS,2024-08-24,3028.92,Enviado,a02aj000008MD5jAAG,Producto 9
Pedido-4759,a01aj00000wQ3rFAAS,2025-02-06,2814.88,Cancelado,a02aj000008MD5LAAW,Producto 251
Pedido-1360,a01aj00000wQ3iQAAS,2025-02-01,2977.25,Enviado,a02aj000008MD6EAAW,Producto 108
Pedido-730,a01aj00000wQ3iPAAS,2024-10-03,3421.42,Enviado,a02aj000008MD5MAAW,Producto 53
Pedido-4373,a01aj00000wPY8DAAW,2024-09-05,3111.12,Entregado,a02aj000008MD5uAAG,Producto 105
Pedido-610,a01aj00000wQ3dIAAS,2024-11-10,2489.17,Procesado,a02aj000008MD69AAG,Producto 119
Pedido-4166,a01aj00000wQ3hEAAS,2024-12-15,296.15,Enviado,a02aj000008MD5zAAG,Producto 275
Pedido-4093,a01aj00000wQ0pqAAC,2024-03-11,4556.97,Pendiente,a02aj000008MD6LAAW,Producto 131
Pedido-1249,a01aj00000wQ3raAAC,2024-11-30,568.39,Enviado,a02aj000008MD5pAAG,Producto 79
Pedido-2839,a01aj00000wQ3nkAAC,2024-02-26,2701.31,Entregado,a02aj000008MD5jAAG,Producto 147
Pedido-2714,a01aj00000wQ3ZbAAK,2024-09-07,3223.63,Cancelado,a02aj000008MD6OAAW,Producto 147
Pedido-4223,a01aj00000wQ3s7AAC,2024-06-09,4028.70,Pendiente,a02aj000008MD6RAAW,Producto 33
Pedido-4875,a01aj00000wPw68AAC,2024-07-27,3377.06,Cancelado,a02aj000008MD5PAAW,Producto 261
Pedido-1846,a01aj00000wPY6sAAG,2024-10-02,3218.28,Cancelado,a02aj000008MD6IAAW,Producto 155
Pedido-4041,a01aj00000wQ0qaAAC,2024-12-29,1043.41,Pendiente,a02aj000008MD5RAAW,Producto 153
Pedido-4944,a01aj00000wQ3a0AAC,2024-06-19,4231.50,Cancelado,a02aj000008MD5JAAW,Producto 53
Pedido-2064,a01aj00000wQ3uLAAS,2024-03-11,697.62,Pendiente,a02aj000008MD68AAG,Producto 130
Pedido-2754,a01aj00000wPY7oAAG,2024-10-20,4135.00,Entregado,a02aj000008MD6IAAW,Producto 30
Pedido-2726,a01aj00000wQ3nQAAS,2024-08-18,2912.71,Entregado,a02aj000008MD6OAAW,Producto 32
Pedido-2850,a01aj00000wQ0qRAAS,2024-12-26,3874.49,Pendiente,a02aj000008MD6NAAW,Producto 110
Pedido-4832,a01aj00000wQ3ZFAA0,2025-01-27,1312.87,Enviado,a02aj000008MD5eAAG,Producto 194
Pedido-4155,a01aj00000wQ3iHAAS,2024-05-24,491.80,Entregado,a02aj000008MD6IAAW,Producto 196
Pedido-1231,a01aj00000wQ3sNAAS,2024-08-28,837.61,Procesado,a02aj000008MD5PAAW,Producto 259
Pedido-1726,a01aj00000wPw62AAC,2024-05-11,3433.83,Entregado,a02aj000008MD5OAAW,Producto 189
Pedido-4365,a01aj00000wQ3iZAAS,2024-05-16,1898.21,Procesado,a02aj000008MD5qAAG,Producto 276
Pedido-4520,a01aj00000wQ3ZwAAK,2024-06-18,275.96,Cancelado,a02aj000008MD5vAAG,Producto 193
Pedido-2285,a01aj00000wQ3Z6AAK,2024-04-06,528.56,Enviado,a02aj000008MD6AAAW,Producto 178
Pedido-4648,a01aj00000wQ0qSAAS,2024-08-21,2839.44,Cancelado,a02aj000008MD62AAG,Producto 72
Pedido-2432,a01aj00000wQ0qvAAC,2024-10-12,3771.53,Enviado,a02aj000008MD5uAAG,Producto 53
Pedido-2028,a01aj00000wQ3kGAAS,2024-05-03,1309.48,Entregado,a02aj000008MD6NAAW,Producto 213
Pedido-116,a01aj00000wQ3jgAAC,2024-11-17,913.59,Enviado,a02aj000008MD5HAAW,Producto 71
Pedido-1647,a01aj00000wPY7sAAG,2024-05-03,513.14,Entregado,a02aj000008MD6PAAW,Producto 27
Pedido-2697,a01aj00000wQ3fRAAS,2024-07-30,3498.50,Cancelado,a02aj000008MD5rAAG,Producto 54
Pedido-4259,a01aj00000wQ3fNAAS,2024-11-13,4109.05,Procesado,a02aj000008MD5aAAG,Producto 265
Pedido-2854,a01aj00000wPY7vAAG,2024-08-07,3310.63,Enviado,a02aj000008MD6BAAW,Producto 132
Pedido-1083,a01aj00000wQ3dPAAS,2024-11-29,4244.97,Procesado,a02aj000008MD5HAAW,Producto 221
Pedido-1605,a01aj00000wQ3qcAAC,2024-04-21,2313.28,Cancelado,a02aj000008MD5rAAG,Producto 235
Pedido-4764,a01aj00000wQ0qbAAC,2025-02-14,3681.98,Procesado,a02aj000008MD5nAAG,Producto 279
Pedido-3956,a01aj00000wQ3nQAAS,2024-09-05,3413.61,Pendiente,a02aj000008MD5RAAW,Producto 248
Pedido-3094,a01aj00000wQ3ZTAA0,2024-11-26,4059.94,Pendiente,a02aj000008MD5cAAG,Producto 146
Pedido-3558,a01aj00000wQ3a8AAC,2024-04-19,3318.87,Pendiente,a02aj000008MD5LAAW,Producto 205
Pedido-812,a01aj00000wQ3qzAAC,2025-02-03,1714.48,Pendiente,a02aj000008MD6LAAW,Producto 34
Pedido-1880,a01aj00000wQ3ZAAA0,2024-08-22,3748.53,Pendiente,a02aj000008MD5UAAW,Producto 250
Pedido-3351,a01aj00000wQ3flAAC,2024-08-11,4771.07,Cancelado,a02aj000008MD5RAAW,Producto 141
Pedido-703,a01aj00000wQ3j5AAC,2024-11-18,4593.82,Cancelado,a02aj000008MD6CAAW,Producto 80
Pedido-3709,a01aj00000wQ3ssAAC,2025-02-08,3527.67,Enviado,a02aj000008MD5rAAG,Producto 153
Pedido-4604,a01aj00000wPw6EAAS,2024-06-13,881.66,Enviado,a02aj000008MD5oAAG,Producto 190
Pedido-1256,a01aj00000wQ0psAAC,2024-10-23,2856.69,Pendiente,a02aj000008MD63AAG,Producto 299
Pedido-2681,a01aj00000wPw6RAAS,2024-09-20,1566.08,Entregado,a02aj000008MD5nAAG,Producto 211
Pedido-1644,a01aj00000wPY7xAAG,2024-05-16,2540.04,Pendiente,a02aj000008MD5HAAW,Producto 201
Pedido-4683,a01aj00000wQ3ryAAC,2025-01-27,3622.51,Entregado,a02aj000008MD5XAAW,Producto 10
Pedido-2121,a01aj00000wQ0qEAAS,2024-09-28,4799.68,Pendiente,a02aj000008MD6IAAW,Producto 173
Pedido-355,a01aj00000wQ3tTAAS,2024-07-10,315.75,Entregado,a02aj000008MD5QAAW,Producto 141
Pedido-4471,a01aj00000wQ3fZAAS,2025-02-05,2064.98,Cancelado,a02aj000008MD5mAAG,Producto 113
Pedido-3877,a01aj00000wQ3gMAAS,2024-10-24,2153.43,Enviado,a02aj000008MD6GAAW,Producto 3
Pedido-3770,a01aj00000wQ0qGAAS,2024-05-26,4079.20,Pendiente,a02aj000008MD5xAAG,Producto 209
Pedido-2429,a01aj00000wQ3sqAAC,2024-07-14,3213.19,Entregado,a02aj000008MD6MAAW,Producto 298
Pedido-3297,a01aj00000wQ0qlAAC,2024-03-08,4142.67,Entregado,a02aj000008MD6NAAW,Producto 46
Pedido-723,a01aj00000wQ3t2AAC,2024-09-30,4412.61,Cancelado,a02aj000008MD5SAAW,Producto 174
Pedido-4773,a01aj00000wQ3uEAAS,2024-04-06,2612.97,Cancelado,a02aj000008MD5ZAAW,Producto 231
Pedido-2201,a01aj00000wQ3o2AAC,2024-03-05,4923.75,Pendiente,a02aj000008MD5mAAG,Producto 271
Pedido-2088,a01aj00000wQ3g7AAC,2024-11-25,255.85,Enviado,a02aj000008MD5rAAG,Producto 137
Pedido-4775,a01aj00000wPY7qAAG,2024-11-11,1653.78,Enviado,a02aj000008MD5rAAG,Producto 237
Pedido-2122,a01aj00000wQ3nqAAC,2025-01-11,2739.30,Entregado,a02aj000008MD5vAAG,Producto 288
Pedido-1924,a01aj00000wQ3tFAAS,2025-01-28,4290.36,Cancelado,a02aj000008MD64AAG,Producto 276
Pedido-3583,a01aj00000wPw6yAAC,2024-03-23,1963.39,Pendiente,a02aj000008MD6RAAW,Producto 250
Pedido-2871,a01aj00000wQ3fWAAS,2024-08-08,4044.95,Procesado,a02aj000008MD6LAAW,Producto 145
Pedido-764,a01aj00000wQ3kpAAC,2024-10-29,243.29,Entregado,a02aj000008MD5FAAW,Producto 166
Pedido-2087,a01aj00000wQ3tKAAS,2024-06-30,1139.95,Enviado,a02aj000008MD5zAAG,Producto 147
Pedido-866,a01aj00000wQ3jSAAS,2024-05-18,425.59,Cancelado,a02aj000008MD66AAG,Producto 250
Pedido-1259,a01aj00000wQ3cVAAS,2024-08-29,2864.22,Cancelado,a02aj000008MD64AAG,Producto 98
Pedido-1515,a01aj00000wQ3cQAAS,2024-07-07,2448.19,Procesado,a02aj000008MD6DAAW,Producto 124
Pedido-4496,a01aj00000wQ3gsAAC,2024-12-08,2744.70,Procesado,a02aj000008MD5VAAW,Producto 149
Pedido-2756,a01aj00000wPY7rAAG,2024-12-14,3683.25,Enviado,a02aj000008MD5lAAG,Producto 137
Pedido-660,a01aj00000wPw6IAAS,2024-07-17,2642.16,Pendiente,a02aj000008MD6PAAW,Producto 231
Pedido-3441,a01aj00000wQ3qzAAC,2024-03-11,2474.61,Enviado,a02aj000008MD60AAG,Producto 178
Pedido-3721,a01aj00000wQ3cxAAC,2025-01-09,1269.78,Procesado,a02aj000008MD5TAAW,Producto 74
Pedido-2459,a01aj00000wQ3g3AAC,2024-03-18,1934.82,Enviado,a02aj000008MD5vAAG,Producto 161
Pedido-2814,a01aj00000wQ0peAAC,2024-06-08,297.61,Cancelado,a02aj000008MD6KAAW,Producto 245
Pedido-331,a01aj00000wQ3oeAAC,2024-12-11,136.75,Entregado,a02aj000008MD5pAAG,Producto 26
Pedido-3686,a01aj00000wPY8HAAW,2024-07-01,865.33,Entregado,a02aj000008MD68AAG,Producto 236
Pedido-7,a01aj00000wQ0qWAAS,2024-05-04,943.59,Enviado,a02aj000008MD6FAAW,Producto 274
Pedido-2485,a01aj00000wQ3s3AAC,2024-12-19,1397.78,Cancelado,a02aj000008MD5kAAG,Producto 2
Pedido-1242,a01aj00000wQ3kYAAS,2024-06-08,4026.82,Enviado,a02aj000008MD5YAAW,Producto 74
Pedido-3312,a01aj00000wQ3kiAAC,2024-06-13,4945.04,Enviado,a02aj000008MD6FAAW,Producto 163
Pedido-757,a01aj00000wQ3jAAAS,2024-09-23,344.30,Procesado,a02aj000008MD6KAAW,Producto 4
Pedido-788,a01aj00000wQ0pqAAC,2024-09-13,419.75,Entregado,a02aj000008MD5qAAG,Producto 33
Pedido-606,a01aj00000wPY7nAAG,2025-01-16,3347.19,Pendiente,a02aj000008MD5fAAG,Producto 285
Pedido-826,a01aj00000wQ3r8AAC,2024-12-23,4893.61,Cancelado,a02aj000008MD5FAAW,Producto 43
Pedido-3097,a01aj00000wQ3jjAAC,2024-10-11,2587.23,Cancelado,a02aj000008MD5xAAG,Producto 103
Pedido-3881,a01aj00000wQ3knAAC,2024-12-11,4254.34,Entregado,a02aj000008MD6PAAW,Producto 110
Pedido-947,a01aj00000wQ3aHAAS,2024-05-17,2874.12,Cancelado,a02aj000008MD5QAAW,Producto 84
Pedido-623,a01aj00000wPw6GAAS,2024-04-04,408.44,Entregado,a02aj000008MD6MAAW,Producto 238
Pedido-4137,a01aj00000wQ3Z2AAK,2024-05-25,1392.08,Entregado,a02aj000008MD5lAAG,Producto 222
Pedido-2975,a01aj00000wQ3sXAAS,2024-12-31,4619.68,Procesado,a02aj000008MD5ZAAW,Producto 88
Pedido-558,a01aj00000wPw67AAC,2024-05-30,3369.60,Procesado,a02aj000008MD63AAG,Producto 99
Pedido-2067,a01aj00000wPw5vAAC,2024-04-18,4221.07,Entregado,a02aj000008MD5JAAW,Producto 188
Pedido-4383,a01aj00000wQ3ibAAC,2025-02-10,2099.73,Cancelado,a02aj000008MD5oAAG,Producto 208
Pedido-2208,a01aj00000wQ3gsAAC,2024-07-15,4452.20,Cancelado,a02aj000008MD5TAAW,Producto 256
Pedido-2389,a01aj00000wQ3rtAAC,2024-10-25,1345.21,Enviado,a02aj000008MD6KAAW,Producto 121
Pedido-4804,a01aj00000wQ0q4AAC,2024-12-05,2617.30,Enviado,a02aj000008MD5bAAG,Producto 212
Pedido-4089,a01aj00000wQ3jbAAC,2024-05-06,1478.48,Enviado,a02aj000008MD5bAAG,Producto 191
Pedido-1308,a01aj00000wQ3j1AAC,2024-03-31,585.62,Entregado,a02aj000008MD5jAAG,Producto 85
Pedido-893,a01aj00000wQ3iTAAS,2024-10-02,2422.12,Procesado,a02aj000008MD69AAG,Producto 174
Pedido-628,a01aj00000wPw7IAAS,2024-08-17,3170.35,Cancelado,a02aj000008MD5mAAG,Producto 81
Pedido-2633,a01aj00000wQ3cZAAS,2025-02-05,2613.00,Procesado,a02aj000008MD6GAAW,Producto 52
Pedido-1671,a01aj00000wQ3ghAAC,2024-07-23,3292.70,Pendiente,a02aj000008MD5pAAG,Producto 255
Pedido-2415,a01aj00000wQ3tXAAS,2024-04-02,102.05,Cancelado,a02aj000008MD63AAG,Producto 172
Pedido-577,a01aj00000wQ3oiAAC,2025-02-22,4973.58,Cancelado,a02aj000008MD5KAAW,Producto 169
Pedido-889,a01aj00000wQ3rZAAS,2024-08-07,3711.75,Procesado,a02aj000008MD6GAAW,Producto 150
Pedido-3111,a01aj00000wQ3YjAAK,2024-12-10,3498.84,Enviado,a02aj000008MD5VAAW,Producto 300
Pedido-3748,a01aj00000wQ3r8AAC,2024-09-25,3221.99,Entregado,a02aj000008MD5fAAG,Producto 57
Pedido-2597,a01aj00000wPw6eAAC,2024-08-20,2859.48,Entregado,a02aj000008MD68AAG,Producto 27
Pedido-704,a01aj00000wPY7VAAW,2024-05-11,1960.19,Pendiente,a02aj000008MD6QAAW,Producto 49
Pedido-2827,a01aj00000wQ3rlAAC,2024-08-13,2546.32,Cancelado,a02aj000008MD5oAAG,Producto 169
Pedido-4217,a01aj00000wQ3gSAAS,2024-08-11,1651.89,Enviado,a02aj000008MD6FAAW,Producto 113
Pedido-917,a01aj00000wQ3uIAAS,2024-10-22,2419.72,Procesado,a02aj000008MD5yAAG,Producto 116
Pedido-4855,a01aj00000wQ3jEAAS,2025-02-23,4667.11,Pendiente,a02aj000008MD6NAAW,Producto 265
Pedido-2317,a01aj00000wQ0qNAAS,2024-12-19,778.68,Pendiente,a02aj000008MD6AAAW,Producto 140
Pedido-4510,a01aj00000wQ3kwAAC,2024-07-05,720.85,Cancelado,a02aj000008MD5bAAG,Producto 239
Pedido-1544,a01aj00000wQ0pUAAS,2025-01-28,1240.29,Enviado,a02aj000008MD5uAAG,Producto 227
Pedido-3866,a01aj00000wQ3jUAAS,2024-04-15,4254.34,Cancelado,a02aj000008MD5rAAG,Producto 25
Pedido-775,a01aj00000wQ3reAAC,2024-10-13,3249.11,Entregado,a02aj000008MD5FAAW,Producto 142
Pedido-2954,a01aj00000wPw6hAAC,2024-10-23,4473.94,Pendiente,a02aj000008MD6NAAW,Producto 118
Pedido-3951,a01aj00000wQ3d9AAC,2024-03-26,1624.85,Enviado,a02aj000008MD6HAAW,Producto 204
Pedido-2608,a01aj00000wQ3rFAAS,2025-01-04,1504.34,Enviado,a02aj000008MD5gAAG,Producto 82
Pedido-1124,a01aj00000wQ3teAAC,2024-11-27,4504.08,Procesado,a02aj000008MD5KAAW,Producto 291
Pedido-2999,a01aj00000wQ3kXAAS,2024-08-20,3406.41,Cancelado,a02aj000008MD6RAAW,Producto 235
Pedido-807,a01aj00000wPY7SAAW,2024-05-14,401.50,Pendiente,a02aj000008MD5TAAW,Producto 147
Pedido-429,a01aj00000wQ3ojAAC,2024-12-06,2864.15,Enviado,a02aj000008MD5yAAG,Producto 221
Pedido-401,a01aj00000wQ3jcAAC,2024-08-25,829.36,Procesado,a02aj000008MD6QAAW,Producto 105
Pedido-2261,a01aj00000wQ0pmAAC,2024-12-10,2078.13,Pendiente,a02aj000008MD6JAAW,Producto 17
Pedido-4968,a01aj00000wPw6WAAS,2025-02-21,4587.96,Cancelado,a02aj000008MD6EAAW,Producto 191
Pedido-2195,a01aj00000wQ3riAAC,2024-11-24,222.47,Procesado,a02aj000008MD6RAAW,Producto 151
Pedido-1731,a01aj00000wQ0qKAAS,2024-10-28,1710.14,Cancelado,a02aj000008MD5yAAG,Producto 301
Pedido-437,a01aj00000wPY7uAAG,2024-12-06,640.26,Procesado,a02aj000008MD6MAAW,Producto 284
Pedido-1330,a01aj00000wQ3rJAAS,2024-09-23,3315.09,Procesado,a02aj000008MD69AAG,Producto 226
Pedido-350,a01aj00000wPY7KAAW,2024-12-11,147.76,Entregado,a02aj000008MD5OAAW,Producto 107
Pedido-367,a01aj00000wQ3joAAC,2025-02-05,4253.07,Enviado,a02aj000008MD5HAAW,Producto 275
Pedido-4179,a01aj00000wQ3fEAAS,2024-03-10,3049.35,Cancelado,a02aj000008MD5ZAAW,Producto 234
Pedido-627,a01aj00000wQ3szAAC,2024-06-11,2675.22,Entregado,a02aj000008MD5iAAG,Producto 210
Pedido-1321,a01aj00000wQ3jVAAS,2024-12-04,3785.00,Cancelado,a02aj000008MD5gAAG,Producto 166
Pedido-1042,a01aj00000wPw6QAAS,2024-12-03,3166.08,Enviado,a02aj000008MD6MAAW,Producto 297
Pedido-2413,a01aj00000wQ3k5AAC,2024-05-10,1567.51,Cancelado,a02aj000008MD6BAAW,Producto 193
Pedido-4164,a01aj00000wPY7sAAG,2024-08-13,3009.78,Entregado,a02aj000008MD5IAAW,Producto 181
